GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp	steer_angle	str_moving_avg_result	stanley_steering_angle	path_angle		dr_yaw_angle		psi			atan_tmp		s			triangle_area		distance_a		distance_b		distance_c		x_error
268.04676000		268.04592249		-0.00205677		-235		0.00000000		-179.69893169		87.74490722		268.04592249		179.69893169		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04584569		-0.00213357		-236		-11.86004840		-179.69900007		87.74490722		268.04584569		179.69900007		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04576653		-0.00221273		-239		-14.37583149		-179.69906649		87.74490722		268.04576653		179.69906649		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04570690		-0.00227236		-241		-14.46568106		-179.69919560		87.74490722		268.04570695		179.69919560		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04565811		-0.00232115		-242		-14.55553066		-179.69923985		87.74490722		268.04565811		179.69923985		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04560879		-0.00237047		-244		-14.64538028		-179.69928260		87.74490722		268.04560879		179.69928260		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04537089		-0.00260837		-253		-15.18447845		-179.69949407		87.74490722		268.04537089		179.69949407		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04532325		-0.00265601		-254		-15.27432822		-179.69954100		87.74490722		268.04532325		179.69954100		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04531451		-0.00266475		-256		-15.36417801		-179.69959172		87.74490722		268.04531451		179.69959172		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04530578		-0.00267348		-257		-15.45402781		-179.69959974		87.74490722		268.04530578		179.69959974		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04529690		-0.00268236		-259		-15.54387761		-179.69960769		87.74490722		268.04529690		179.69960769		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04528801		-0.00269125		-260		0.00000000		-179.69961544		87.74490722		268.04528801		179.69961544		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04527966		-0.00269960		-262		0.00000000		-179.69962307		87.74490722		268.04527966		179.69962307		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04527109		-0.00270817		-263		0.00000000		-179.69963069		87.74490722		268.04527109		179.69963069		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04526246		-0.00271681		-265		0.00000000		-179.69963864		87.74490722		268.04526246		179.69963864		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04525401		-0.00272525		-266		0.00000000		-179.69964655		87.74490722		268.04525401		179.69964655		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04524544		-0.00273382		-268		-16.08297649		-179.69964655		87.74490722		268.04524544		179.69964655		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04523689		-0.00274238		-268		-16.08297649		-179.69964655		87.74490722		268.04523689		179.69964655		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04521821		-0.00276105		-268		0.00000000		-179.69967949		87.74490722		268.04521821		179.69967949		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04520005		-0.00277921		-269		0.00000000		-179.69969564		87.74490722		268.04520005		179.69969564		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04518162		-0.00279764		-269		0.00000000		-179.69969564		87.74490722		268.04518162		179.69969564		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04516317		-0.00281609		-271		-16.26267617		-179.69973216		87.74490722		268.04516317		179.69973216		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04514450		-0.00283476		-272		-16.35252604		-179.69975752		87.74490722		268.04514450		179.69975752		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04512615		-0.00285311		-274		-16.44237592		-179.69977403		87.74490722		268.04512615		179.69977403		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04510764		-0.00287162		-275		0.00000000		-179.69979047		87.74490722		268.04510764		179.69979047		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04508901		-0.00289025		-277		0.00000000		-179.69980813		87.74490722		268.04508901		179.69980813		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04507522		-0.00290404		-278		0.00000000		-179.69982458		87.74490722		268.04507522		179.69982458		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04506677		-0.00291249		-280		-5.03152764		-179.69983377		87.74490722		268.04506677		179.69983377		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04505809		-0.00292117		-283		-16.98147536		-179.69984849		87.74490722		268.04505809		179.69984849		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04504935		-0.00292991		-284		-17.07132528		-179.69985583		87.74490722		268.04504935		179.69985583		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04504057		-0.00293869		-286		-17.16117521		-179.69986370		87.74490722		268.04504057		179.69986370		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04503190		-0.00294736		-287		-17.25102514		-179.69986370		87.74490722		268.04503190		179.69986370		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04502275		-0.00295651		-287		0.00000000		-179.69988067		87.74490722		268.04502275		179.69988067		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04500929		-0.00296998		-290		-17.43072502		-179.69989611		87.74490722		268.04500929		179.69989611		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04499994		-0.00297932		-292		-17.52057497		-179.69990359		87.74490722		268.04499994		179.69990359		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04499131		-0.00298795		-293		0.00000000		-179.69991139		87.74490722		268.04499131		179.69991139		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04500019		-0.00297907		-295		0.00000000		-179.69991458		87.74490722		268.04500019		179.69991458		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04501139		-0.00296787		-297		-17.87997479		-179.69990493		87.74490722		268.04501139		179.69990493		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04502278		-0.00295648		-299		-17.96982474		-179.69988504		87.74490722		268.04502278		179.69988504		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04503410		-0.00294516		-300		-18.05967468		-179.69987488		87.74490722		268.04503410		179.69987488		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04504584		-0.00293342		-302		-18.14952462		-179.69986558		87.74490722		268.04504584		179.69986558		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04505706		-0.00292220		-303		0.00000000		-179.69985573		87.74490722		268.04505706		179.69985573		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04506808		-0.00291118		-305		0.00000000		-179.69984605		87.74490722		268.04506808		179.69984605		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04507926		-0.00290000		-306		-9.88336830		-179.69983663		87.74490722		268.04507926		179.69983663		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04510096		-0.00287830		-309		-18.59877423		-179.69980795		87.74490722		268.04510096		179.69980795		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04515360		-0.00282566		-311		-18.68862414		-179.69976028		87.74490722		268.04515360		179.69976028		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04524565		-0.00273361		-314		-18.86832387		-179.69967321		87.74490722		268.04524565		179.69967321		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04530979		-0.00266947		-315		-18.95817371		-179.69967321		87.74490722		268.04530979		179.69967321		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04536085		-0.00261842		-315		0.00000000		-179.69957475		87.74490722		268.04536085		179.69957475		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04541087		-0.00256839		-317		0.00000000		-179.69953021		87.74490722		268.04541087		179.69953021		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04546234		-0.00251692		-318		0.00000000		-179.69948434		87.74490722		268.04546234		179.69948434		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04551308		-0.00246618		-321		-19.31757272		-179.69943688		87.74490722		268.04551308		179.69943688		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04556511		-0.00241415		-323		-19.40742242		-179.69934791		87.74490722		268.04556511		179.69934791		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04563908		-0.00234019		-324		-19.49727210		-179.69929553		87.74490722		268.04563908		179.69929553		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04571088		-0.00226838		-326		0.00000000		-179.69923349		87.74490722		268.04571088		179.69923349		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04578184		-0.00219742		-327		0.00000000		-179.69917287		87.74490722		268.04578184		179.69917287		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04585236		-0.00212690		-329		-11.68034964		-179.69911176		87.74490722		268.04585236		179.69911176		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04599990		-0.00197936		-333		-20.03636952		-179.69892764		87.74490722		268.04599990		179.69892764		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04610031		-0.00187895		-335		-9.25442607		-179.69886317		87.74490722		268.04610031		179.69886317		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04617123		-0.00180803		-338		-20.30591782		-179.69873981		87.74490722		268.04617123		179.69873981		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04622259		-0.00175667		-339		-20.39576719		-179.69869489		87.74490722		268.04622259		179.69869489		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04627426		-0.00170500		-341		-20.48561653		-179.69864963		87.74490722		268.04627426		179.69864963		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04632557		-0.00165369		-342		0.00000000		-179.69860612		87.74490722		268.04632557		179.69860612		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04637940		-0.00159986		-344		0.00000000		-179.69856307		87.74490722		268.04637940		179.69856307		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04643107		-0.00154819		-345		-16.80177552		-179.69851828		87.74490722		268.04643107		179.69851828		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04648171		-0.00149755		-348		-20.93486294		-179.69842833		87.74490722		268.04648171		179.69842833		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04653276		-0.00144650		-350		-21.02471215		-179.69838436		87.74490722		268.04653276		179.69838436		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04658300		-0.00139627		-351		-21.11456134		-179.69834049		87.74490722		268.04658300		179.69834049		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04663277		-0.00134649		-353		0.00000000		-179.69829795		87.74490722		268.04663277		179.69829795		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04667140		-0.00130786		-356		0.00000000		-179.69824554		87.74490722		268.04667140		179.69824554		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04671398		-0.00126528		-359		0.00000000		-179.69820892		87.74490722		268.04671398		179.69820892		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04673544		-0.00124382		-362		-21.74350523		-179.69818989		87.74490722		268.04673544		179.69818989		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04675730		-0.00122196		-363		-21.83335432		-179.69815235		87.74490722		268.04675730		179.69815235		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04677859		-0.00120067		-365		-21.92320339		-179.69813406		87.74490722		268.04677859		179.69813406		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04679952		-0.00117974		-366		-22.01305246		-179.69811516		87.74490722		268.04679952		179.69811516		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04682036		-0.00115890		-368		0.00000000		-179.69809743		87.74490722		268.04682036		179.69809743		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04684186		-0.00113740		-369		0.00000000		-179.69807949		87.74490722		268.04684186		179.69807949		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04684515		-0.00113411		-371		0.00000000		-179.69806307		87.74490722		268.04684515		179.69806307		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04684646		-0.00113280		-374		-22.46229767		-179.69806185		87.74490722		268.04684646		179.69806185		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04684777		-0.00113149		-375		-22.55214670		-179.69805964		87.74490722		268.04684777		179.69805964		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04684910		-0.00113016		-377		-22.64199573		-179.69805850		87.74490722		268.04684910		179.69805850		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04685037		-0.00112889		-378		0.00000000		-179.69805738		87.74490722		268.04685037		179.69805738		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04685165		-0.00112761		-380		0.00000000		-179.69805630		87.74490722		268.04685165		179.69805630		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04685297		-0.00112629		-381		0.00000000		-179.69805517		87.74490722		268.04685297		179.69805517		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04685575		-0.00112351		-384		-23.09124087		-179.69805151		87.74490722		268.04685575		179.69805151		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04685754		-0.00112172		-386		0.00000000		-179.69805034		87.74490722		268.04685754		179.69805034		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04685885		-0.00112041		-387		0.00000000		-179.69804920		87.74490722		268.04685885		179.69804920		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04688929		-0.00108997		-389		-9.97321717		-179.69804810		87.74490722		268.04688929		179.69804810		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04694009		-0.00103917		-392		-23.54048598		-179.69796985		87.74490722		268.04694009		179.69796985		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04699201		-0.00098725		-393		-23.63033496		-179.69792475		87.74490722		268.04699201		179.69792475		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04704312		-0.00093614		-395		-23.72018392		-179.69788093		87.74490722		268.04704312		179.69788093		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04709489		-0.00088437		-396		0.00000000		-179.69783557		87.74490722		268.04709489		179.69783557		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04714682		-0.00083244		-398		0.00000000		-179.69779134		87.74490722		268.04714682		179.69779134		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
268.04676000		268.04719818		-0.00078108		-399		0.00000000		-179.69774655		87.74490722		268.04719818		179.69774655		5.44443328		3.58005882		0.21509136		3.13805393		0.45134955		3.570714160.95310324
